"filename", "language", "YAML", "Markdown", "JSON", "CSS", "Go", "Go Checksum File", "MS SQL", "Go Module File", "GDResource", "GDScript", "GDScene", "Properties", "XML", "gdshader", "JavaScript", "comment", "blank", "total"
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/6.8.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/7.1.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/7.2.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/7.3.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/7.4.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/7.5.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/7.6.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/7.7.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/7.8.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/8.1.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/8.2.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/8.3.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/8.4.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/8.5.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/8.6.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/8.7.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/8.8.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/9.1.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/9.2.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/9.3.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/9.4.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/9.5.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/9.6.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/9.7.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/9.8.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/A.1.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/A.2.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/A.3.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/A.4.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/A.5.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/A.6.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/A.7.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/A.8.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Back1.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Back2.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Back3.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Back4.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Back5.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Back6.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Back7.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Back8.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/J1.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/J2.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/J3.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/J4.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/J5.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/J6.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/J7.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/J8.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/K1.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/K2.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/K3.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/K4.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/K5.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/K6.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/K7.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/K8.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Q1.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Q2.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Q3.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Q4.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Q5.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Q6.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Q7.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/cards/Q8.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/assets/icons/home.png.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/arian/w/real-deal/master-card/game/GameContent/icon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"/home/arian/w/real-deal/master-card/game/GameContent/icon.svg.import", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 6, 38
"/home/arian/w/real-deal/master-card/game/PatchSystem/LoadPatchesScript.gd", "GDScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 2, 23, 103
"/home/arian/w/real-deal/master-card/game/PatchSystem/loader.tscn", "GDScene", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 4, 22
"/home/arian/w/real-deal/master-card/game/export_presets.cfg", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 467, 0, 0, 0, 0, 12, 479
"/home/arian/w/real-deal/master-card/game/project.godot", "GDResource", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 7, 12, 40
"Total", "-", 94, 736, 11850, 2, 2273, 72, 68, 35, 3446, 1353, 1273, 467, 1, 36, 217, 444, 2600, 24967
